scene,agent_id,agent_type,frame,x,y
seq_eth,74,0,0,330.6002958827022,447.9534041501546
seq_eth,74,0,1,329.9999411292421,446.3831073565157
seq_eth,74,0,2,329.3997613637107,444.812188330597
seq_eth,74,0,3,328.80103152717027,443.2404911365569
seq_eth,74,0,4,328.2050265606831,441.66785983855385
seq_eth,74,0,5,327.6130214053115,440.0941385007465
seq_eth,74,0,6,327.02629100211766,438.5191711872934
seq_eth,74,0,7,326.44611029216384,436.94280196235303
seq_eth,74,0,8,325.87375421651234,435.36487489008397
seq_eth,74,0,9,325.3104977162255,433.7852340346447
seq_eth,74,0,10,324.75761573236537,432.20372346019377
seq_eth,74,0,11,324.21638320599436,430.6201872308898
seq_eth,74,0,12,323.6880750781748,429.0344694108912
seq_eth,74,0,13,323.17396628996886,427.44641406435665
seq_eth,74,0,14,322.67533178243883,425.85586525544454
seq_eth,74,0,15,322.19344649664686,424.26266704831346
seq_eth,74,0,16,321.72958537365537,422.666663507122
seq_eth,74,0,17,321.2850233545266,421.0676986960287
seq_eth,74,0,18,320.8601855644838,419.4654943961909
seq_eth,74,0,19,320.44487974201775,417.85841697591655
seq_eth,74,0,20,320.0356703252582,416.2461713147458
seq_eth,74,0,21,319.63241611652415,414.628979420014
seq_eth,74,0,22,319.2349759181351,413.0070632990564
seq_eth,74,0,23,318.84320853241024,411.3806449592084
seq_eth,74,0,24,318.45697276166885,409.7499464078053
seq_eth,74,0,25,318.07612740823026,408.1151896521825
seq_eth,74,0,26,317.7005312744138,406.47659669967516
seq_eth,74,0,27,317.33004316253863,404.8343895576189
seq_eth,74,0,28,316.9645218749241,403.18879023334887
seq_eth,74,0,29,316.6038262138895,401.54002073420037
seq_eth,74,0,30,316.2478149817541,399.88830306750896
seq_eth,74,0,31,315.8963469808372,398.2338592406097
seq_eth,74,0,32,315.5492810134581,396.57691126083813
seq_eth,74,0,33,315.2064758819361,394.91768113552956
seq_eth,74,0,34,314.8677903885904,393.2563908720192
seq_eth,74,0,35,314.53308333574034,391.59326247764255
seq_eth,74,0,36,314.2022135257052,389.92851795973485
seq_eth,74,0,37,313.8750397608043,388.2623793256314
seq_eth,74,0,38,313.5514208433569,386.59506858266775
seq_eth,74,0,39,313.23121557568226,384.9268077381789
seq_eth,74,0,40,312.9142827600997,383.25781879950046
seq_eth,74,0,41,312.60048119892855,381.5883237739677
seq_eth,74,0,42,312.289669694488,379.9185446689159
seq_eth,74,0,43,311.98170704909734,378.2487034916805
seq_eth,74,0,44,311.6764520650759,376.5790222495967
seq_eth,74,0,45,311.37376354474304,374.90972294999995
seq_eth,74,0,46,311.07350029041794,373.2410276002256
seq_eth,74,0,47,310.7755211044198,371.57315820760886
seq_eth,74,0,48,310.47968478906813,369.9063367794852
seq_eth,74,0,49,310.1858501466821,368.2407853231898
seq_eth,74,0,50,309.89387597958097,366.5767258460582
seq_eth,74,0,51,309.60362109008406,364.91438035542564
seq_eth,74,0,52,309.31494428051064,363.2539708586274
seq_eth,74,0,53,309.02770435318007,361.5957193629989
seq_eth,74,0,54,308.7417601104115,359.9398478758755
seq_eth,74,0,55,308.45697035452434,358.28657840459243
seq_eth,74,0,56,308.1731938878378,356.63613295648514
seq_eth,74,0,57,307.8902895126712,354.9887335388889
seq_eth,74,0,58,307.6081160313438,353.3446021591391
seq_eth,74,0,59,307.3265322461749,351.7039608245709
seq_eth,74,0,60,307.0453969594838,350.0670315425199
seq_eth,74,0,61,306.76456897358986,348.4340363203213
seq_eth,74,0,62,306.4839070908122,346.8051971653104
seq_eth,74,0,63,306.2032701134701,345.1807360848227
seq_eth,74,0,64,305.92251684388316,343.56087508619333
seq_eth,74,0,65,305.6415060843703,341.9458361767578
seq_eth,74,0,66,305.36009663725093,340.3358413638513
seq_eth,74,0,67,305.0781473048443,338.7311126548093
seq_eth,74,0,68,304.7955168894699,337.13187205696704
seq_eth,74,0,69,304.51206419344675,335.53834157765993
seq_eth,74,0,70,304.2276480190943,333.9507432242233
seq_eth,74,0,71,303.94212716873176,332.36929900399235
seq_eth,74,0,72,303.6553604446785,330.7942309243027
seq_eth,74,0,73,303.3672066492537,329.2257609924895
seq_eth,74,0,74,303.07752458477665,327.664111215888
seq_eth,74,0,75,302.78617305356676,326.1095036018337
seq_eth,74,0,76,302.49301085794326,324.5621601576619
seq_eth,74,0,77,302.1978968002253,323.02230289070786
seq_eth,74,0,78,301.90088353913217,321.4897189624673
seq_eth,74,0,79,301.6043805296786,319.95896548608744
seq_eth,74,0,80,301.30911737321344,318.4284879034439
seq_eth,74,0,81,301.0150558753604,316.8984680652037
seq_eth,74,0,82,300.7221578417434,315.36908782203324
seq_eth,74,0,83,300.4303850779863,313.84052902459916
seq_eth,74,0,84,300.1396993897129,312.3129735235682
seq_eth,74,0,85,299.85006258254697,310.7866031696069
seq_eth,74,0,86,299.56143646211245,309.2615998133821
seq_eth,74,0,87,299.2737828340331,307.7381453055601
seq_eth,74,0,88,298.98706350393286,306.2164214968079
seq_eth,74,0,89,298.70124027743543,304.6966102377919
seq_eth,74,0,90,298.4162749601647,303.17889337917893
seq_eth,74,0,91,298.1321293577445,301.66345277163555
seq_eth,74,0,92,297.84876527579866,300.15047026582823
seq_eth,74,0,93,297.566144519951,298.6401277124239
seq_eth,74,0,94,297.2842288958255,297.132606962089
seq_eth,74,0,95,297.0029802090458,295.6280898654903
seq_eth,74,0,96,296.72236026523575,294.12675827329434
seq_eth,74,0,97,296.44233087001936,292.6287940361678
seq_eth,74,0,98,296.1628538290203,291.1343790047774
seq_eth,74,0,99,295.8838909478624,289.64369502978957
seq_eth,74,0,100,295.60540403216964,288.15692396187126
seq_eth,74,0,101,295.3273548875657,286.6742476516888
seq_eth,74,0,102,295.04970531967456,285.1958479499091
seq_eth,74,0,103,294.7724171341199,283.7219067071986
seq_eth,74,0,104,294.49545213652567,282.25260577422404
seq_eth,74,0,105,294.21877213251565,280.788127001652
seq_eth,74,0,106,293.94233892771365,279.3286522401493
seq_eth,74,0,107,293.6661143277436,277.87436334038233
seq_eth,74,0,108,293.3900601382293,276.4254421530179
seq_eth,74,0,109,293.1141381647945,274.98207052872266
seq_eth,74,0,110,292.8383102130631,273.54443031816305
seq_eth,74,0,111,292.5625380886589,272.11270337200597
seq_eth,74,0,112,292.28678359720584,270.6870715409178
seq_eth,74,0,113,292.01100854432764,269.2677166755655
seq_eth,74,0,114,291.73517473564823,267.85482062661555
seq_eth,74,0,115,291.4592439767913,266.4485652447344
seq_eth,74,0,116,291.1831780733809,265.04913238058907
seq_eth,74,0,117,290.9069388310407,263.65670388484585
seq_eth,74,0,118,290.63048805539444,262.2714616081717
seq_eth,74,0,119,290.3537875520662,260.893587401233
seq_eth,74,0,120,290.0767991266797,259.52326311469653
seq_eth,74,0,121,289.7994845848588,258.16067059922887
seq_eth,74,0,122,289.5218057322273,256.80599170549675
seq_eth,74,0,123,289.24372437440906,255.45940828416676
seq_eth,74,0,124,288.96520231702783,254.12110218590547
seq_eth,74,0,125,288.68620136570763,252.79125526137963
seq_eth,74,0,126,288.406683326072,251.47004936125578
seq_eth,74,0,127,288.1266100037451,250.15766633620072
seq_eth,74,0,128,287.8459432043506,248.8542880368809
seq_eth,74,0,129,287.56464473351235,247.5600963139631
seq_eth,74,0,130,287.28267639685424,246.27527301811392
seq_eth,74,0,131,287.0,245.0
seq_eth,74,0,132,286.7159790556936,243.73298545625315
seq_eth,74,0,133,286.43006031218135,242.47274074609234
seq_eth,74,0,134,286.14233042834087,241.21915246406508
seq_eth,74,0,135,285.85287606304985,239.97210720471872
seq_eth,74,0,136,285.5617838751858,238.7314915626008
seq_eth,74,0,137,285.26914052362645,237.49719213225873
seq_eth,74,0,138,284.97503266724925,236.2690955082399
seq_eth,74,0,139,284.67954696493194,235.04708828509186
seq_eth,74,0,140,284.382770075552,233.831057057362
seq_eth,74,0,141,284.08478865798725,232.62088841959772
seq_eth,74,0,142,283.78568937111504,231.4164689663465
seq_eth,74,0,143,283.4855588738132,230.21768529215586
seq_eth,74,0,144,283.1844838249592,229.02442399157312
seq_eth,74,0,145,282.8825508834307,227.83657165914582
seq_eth,74,0,146,282.57984670810526,226.65401488942132
seq_eth,74,0,147,282.27645795786054,225.47664027694714
seq_eth,74,0,148,281.9724712915742,224.3043344162707
seq_eth,74,0,149,281.6679733681238,223.1369839019394
seq_eth,74,0,150,281.36305084638684,221.97447532850077
seq_eth,74,0,151,281.05779038524105,220.8166952905022
seq_eth,74,0,152,280.75227864356407,219.66353038249113
seq_eth,74,0,153,280.44660228023344,218.51486719901501
seq_eth,74,0,154,280.1408479541268,217.3705923346213
seq_eth,74,0,155,279.8351023241217,216.23059238385744
seq_eth,74,0,156,279.5294520490958,215.09475394127088
seq_eth,74,0,157,279.22398378792667,213.962963601409
seq_eth,74,0,158,278.918784199492,212.83510795881938
seq_eth,74,0,159,278.6139399426693,211.71107360804936
seq_eth,74,0,160,278.3095376763363,210.59074714364638
seq_eth,74,0,161,278.0056640593705,209.47401516015793
seq_eth,74,0,162,277.7024057506495,208.3607642521314
seq_eth,74,0,163,277.3998494090509,207.25088101411433
seq_eth,74,0,164,277.09808169345246,206.14425204065407
seq_eth,74,0,165,276.7971892627317,205.04076392629815
seq_eth,74,0,166,276.49725877576617,203.9403032655939
seq_eth,74,0,167,276.1983768914335,202.84275665308888
seq_eth,74,0,168,275.90063026861134,201.74801068333045
seq_eth,74,0,169,275.60410556617734,200.65595195086613
seq_eth,74,0,170,275.308889443009,199.5664670502433
seq_eth,74,0,171,275.015068557984,198.4794425760094
seq_eth,74,0,172,274.72272956997995,197.39476512271193
seq_eth,74,0,173,274.4319591378744,196.3123212848983
seq_eth,74,0,174,274.142843920545,195.23199765711598
seq_eth,74,0,175,273.8554705768694,194.1536808339124
seq_eth,74,0,176,273.5699257657251,193.077257409835
seq_eth,74,0,177,273.28629614598987,192.00261397943117
seq_eth,74,0,178,273.00466837654113,190.92963713724848
seq_eth,74,0,179,272.72512911625665,189.85821347783425
seq_eth,74,0,180,272.4477650240139,188.788229595736
seq_eth,74,0,181,272.1726627586906,187.7195720855012
seq_eth,74,0,182,271.8999089791643,186.6521275416772
seq_eth,74,0,183,271.62959034431265,185.58578255881147
seq_eth,74,0,184,271.36179351301325,184.5204237314515
seq_eth,74,0,185,271.0966051441436,183.45593765414472
seq_eth,74,0,186,270.8341118965815,182.3922109214386
seq_eth,74,0,187,270.57440042920445,181.3291301278805
seq_eth,74,0,188,270.3175574008901,180.2665818680179
seq_eth,74,0,189,270.063669470516,179.20445273639828
seq_eth,74,0,190,269.8128232969597,178.14262932756907
seq_eth,74,0,191,269.565105539099,177.08099823607773
seq_eth,74,0,192,269.3206028558114,176.01944605647168
seq_eth,74,0,193,269.07940190597446,174.9578593832983
seq_eth,74,0,194,268.84158934846585,173.89612481110518
seq_eth,74,0,195,268.60725184216324,172.83412893443966
seq_eth,74,0,196,268.3764760459442,171.7717583478492
seq_eth,74,0,197,268.14934861868613,170.70889964588127
seq_eth,74,0,198,267.9254873675256,169.64548702669947
seq_eth,74,0,199,267.6989720844906,168.58209457903732
seq_eth,74,0,200,267.46828966458077,167.51901383433108
seq_eth,74,0,201,267.23382446120803,166.4563630713461
seq_eth,74,0,202,266.99596082778424,165.3942605688479
seq_eth,74,0,203,266.7550831177216,164.33282460560184
seq_eth,74,0,204,266.51157568443176,163.27217346037335
seq_eth,74,0,205,266.2658228813268,162.2124254119279
seq_eth,74,0,206,266.01820906181865,161.15369873903092
seq_eth,74,0,207,265.76911857931924,160.0961117204478
seq_eth,74,0,208,265.5189357872406,159.03978263494398
seq_eth,74,0,209,265.26804503899456,157.98482976128489
seq_eth,74,0,210,265.0168306879931,156.931371378236
seq_eth,74,0,211,264.76567708764816,155.8795257645627
seq_eth,74,0,212,264.5149685913717,154.82941119903037
seq_eth,74,0,213,264.26508955257566,153.78114596040456
seq_eth,74,0,214,264.016424324672,152.73484832745058
seq_eth,74,0,215,263.7693572610727,151.6906365789339
seq_eth,74,0,216,263.52427271518957,150.64862899361998
seq_eth,74,0,217,263.2815550404347,149.60894385027422
seq_eth,74,0,218,263.04158859022,148.57169942766205
seq_eth,74,0,219,262.80475771795733,147.5370140045489
seq_eth,74,0,220,262.5714467770587,146.5050058597002
seq_eth,74,0,221,262.3420401209361,145.47579327188137
seq_eth,74,0,222,262.11692210300134,144.4494945198579
seq_eth,74,0,223,261.8964770766665,143.4262278823951
seq_eth,74,0,224,261.6810893953434,142.4061116382585
seq_eth,74,0,225,261.4711434124441,141.38926406621349
seq_eth,74,0,226,261.26702348138053,140.37580344502547
seq_eth,74,0,227,261.0691139555646,139.3658480534599
seq_eth,74,0,228,260.8777991884082,138.35951617028223
seq_eth,74,0,229,260.6934635333234,137.3569260742579
seq_eth,74,0,230,260.51649134372207,136.35819604415224
seq_eth,74,0,231,260.3472669730161,135.36344435873082
seq_eth,74,0,232,260.1861747746176,134.3727892967589
seq_eth,74,0,233,260.03359910193836,133.3863491370021
seq_eth,74,0,234,259.88992430839033,132.40424215822568
seq_eth,74,0,235,259.7555347473855,131.42658663919516
seq_eth,74,0,236,259.6308147723359,130.45350085867597
seq_eth,74,0,237,259.5161487366533,129.48510309543346
seq_eth,74,0,238,259.4119209937498,128.52151162823316
seq_eth,74,0,239,259.3185158970372,127.56284473584043
seq_eth,74,0,240,259.2363177999276,126.60922069702073
seq_eth,74,0,241,259.1657110558328,125.66075779053949
seq_eth,74,0,242,259.1070800181648,124.71757429516211
seq_eth,74,0,243,259.06080904033564,123.77978848965405
seq_eth,74,0,244,259.02728247575715,122.84751865278074
seq_eth,74,0,245,259.00688467784124,121.92088306330757
seq_eth,74,0,246,259.0,121.0
seq_eth,74,0,247,259.0,120.08544593061947
seq_eth,74,0,248,259.0,119.17758269162086
seq_eth,74,0,249,259.0,118.27620661480975
seq_eth,74,0,250,259.0,117.3811140319917
seq_eth,74,0,251,259.0,116.49210127497231
seq_eth,74,0,252,259.0,115.60896467555713
seq_eth,74,0,253,259.0,114.73150056555177
seq_eth,74,0,254,259.0,113.85950527676178
seq_eth,74,0,255,259.0,112.99277514099275
seq_eth,74,0,256,259.0,112.13110649005027
seq_eth,74,0,257,259.0,111.27429565573988
seq_eth,74,0,258,259.0,110.42213896986718
seq_eth,74,0,259,259.0,109.57443276423774
seq_eth,74,0,260,259.0,108.73097337065714
seq_eth,74,0,261,259.0,107.89155712093095
seq_eth,74,0,262,259.0,107.05598034686477
seq_eth,74,0,263,259.0,106.22403938026414
seq_eth,74,0,264,259.0,105.39553055293467
seq_eth,74,0,265,259.0,104.57025019668193
seq_eth,74,0,266,259.0,103.74799464331147
seq_eth,74,0,267,259.0,102.92856022462891
seq_eth,74,0,268,259.0,102.1117432724398
seq_eth,74,0,269,259.0,101.2973401185497
seq_eth,74,0,270,259.0,100.48514709476422
seq_eth,74,0,271,259.0,99.67496053288892
seq_eth,74,0,272,259.0,98.86657676472937
seq_eth,74,0,273,259.0,98.05979212209117
seq_eth,74,0,274,259.0,97.25440293677988
seq_eth,74,0,275,259.0,96.45020554060109
seq_eth,74,0,276,259.0,95.64699626536034
seq_eth,74,0,277,259.0,94.84457144286327
seq_eth,74,0,278,259.0,94.0427274049154
seq_eth,74,0,279,259.0,93.24126048332232
seq_eth,74,0,280,259.0,92.43996700988963
seq_eth,74,0,281,259.0,91.63864331642289
seq_eth,74,0,282,259.0,90.83708573472767
seq_eth,74,0,283,259.0,90.03509059660955
seq_eth,74,0,284,259.0,89.23245423387412
seq_eth,74,0,285,259.0,88.42897297832694
seq_eth,74,0,286,259.0,87.6244431617736
seq_eth,74,0,287,259.0,86.81866111601965
seq_eth,74,0,288,259.0,86.01142317287072
seq_eth,74,0,289,259.0,85.20252566413234
seq_eth,74,0,290,259.0,84.39176492161009
seq_eth,74,0,291,259.0,83.57893727710957
seq_eth,74,0,292,259.0,82.76383906243635
seq_eth,74,0,293,259.0,81.94626660939599
seq_eth,74,0,294,259.0,81.12601624979408
seq_eth,74,0,295,259.0,80.3028843154362
seq_eth,74,0,296,259.0,79.47666713812791
seq_eth,74,0,297,259.0,78.6471610496748
seq_eth,74,0,298,259.0,77.81416238188244
