scene,agent_id,agent_type,frame,x,y
seq_eth,200,0,0,0.0,13.0
seq_eth,200,0,1,1.1373234717309657,12.950227557744459
seq_eth,200,0,2,2.2756826964540866,12.899587231327452
seq_eth,200,0,3,3.415072510740658,12.848085837963742
seq_eth,200,0,4,4.555487751161974,12.795730194868089
seq_eth,200,0,5,5.696923254289328,12.742527119255252
seq_eth,200,0,6,6.839373856694016,12.688483428339989
seq_eth,200,0,7,7.982834394947331,12.63360593933706
seq_eth,200,0,8,9.127299705620569,12.577901469461228
seq_eth,200,0,9,10.272764625285024,12.521376835927247
seq_eth,200,0,10,11.419223990511988,12.464038855949882
seq_eth,200,0,11,12.566672637872761,12.405894346743892
seq_eth,200,0,12,13.715105403938631,12.346950125524035
seq_eth,200,0,13,14.864517125280898,12.287213009505068
seq_eth,200,0,14,16.014902638470854,12.226689815901759
seq_eth,200,0,15,17.16625678007979,12.165387361928858
seq_eth,200,0,16,18.318574386679007,12.103312464801132
seq_eth,200,0,17,19.471850294839793,12.040471941733337
seq_eth,200,0,18,20.626079341133455,11.976872609940234
seq_eth,200,0,19,21.781256362131266,11.912521286636581
seq_eth,200,0,20,22.93737619440454,11.847424789037142
seq_eth,200,0,21,24.094433674524566,11.781589934356674
seq_eth,200,0,22,25.25242363906263,11.715023539809934
seq_eth,200,0,23,26.41134092459004,11.647732422611686
seq_eth,200,0,24,27.571180367678082,11.579723399976688
seq_eth,200,0,25,28.73193680489805,11.5110032891197
seq_eth,200,0,26,29.893605072821238,11.44157890725548
seq_eth,200,0,27,31.056180008018945,11.371457071598789
seq_eth,200,0,28,32.21965644706247,11.300644599364391
seq_eth,200,0,29,33.38402922652309,11.229148307767037
seq_eth,200,0,30,34.54929318297212,11.156975014021492
seq_eth,200,0,31,35.71544315298084,11.084131535342516
seq_eth,200,0,32,36.882473973120554,11.010624688944867
seq_eth,200,0,33,38.05038047996255,10.936461292043308
seq_eth,200,0,34,39.21915751007811,10.861648161852594
seq_eth,200,0,35,40.38879990003856,10.786192115587488
seq_eth,200,0,36,41.55930248641518,10.710099970462746
seq_eth,200,0,37,42.73066010577924,10.633378543693134
seq_eth,200,0,38,43.90286759470208,10.556034652493405
seq_eth,200,0,39,45.07591978975496,10.478075114078324
seq_eth,200,0,40,46.24981152750919,10.399506745662647
seq_eth,200,0,41,47.42453764453605,10.320336364461136
seq_eth,200,0,42,48.60009297740685,10.240570787688549
seq_eth,200,0,43,49.77647236269288,10.160216832559646
seq_eth,200,0,44,50.953670636965434,10.07928131628919
seq_eth,200,0,45,52.1316826367958,9.997771056091937
seq_eth,200,0,46,53.31050319875528,9.915692869182648
seq_eth,200,0,47,54.49012715941517,9.833053572776082
seq_eth,200,0,48,55.67054935534675,9.749859984087
seq_eth,200,0,49,56.85176462312133,9.666118920330158
seq_eth,200,0,50,58.033767799310205,9.581837198720319
seq_eth,200,0,51,59.21655372048466,9.497021636472246
seq_eth,200,0,52,60.40011722321599,9.411679050800691
seq_eth,200,0,53,61.58445314407551,9.325816258920423
seq_eth,200,0,54,62.769556319634475,9.239440078046192
seq_eth,200,0,55,63.95542158646422,9.152557325392761
seq_eth,200,0,56,65.14204378113601,9.065174818174894
seq_eth,200,0,57,66.32941774022115,8.977299373607346
seq_eth,200,0,58,67.51753830029095,8.88893780890488
seq_eth,200,0,59,68.70640029791667,8.800096941282252
seq_eth,200,0,60,69.89599856966963,8.710783587954225
seq_eth,200,0,61,71.08632795212112,8.621004566135557
seq_eth,200,0,62,72.27738328184243,8.53076669304101
seq_eth,200,0,63,73.46915939540489,8.440076785885338
seq_eth,200,0,64,74.66165112937972,8.348941661883307
seq_eth,200,0,65,75.85485332033828,8.257368138249676
seq_eth,200,0,66,77.04876080485184,8.1653630321992
seq_eth,200,0,67,78.24336841949167,8.072933160946645
seq_eth,200,0,68,79.4386710008291,7.980085341706764
seq_eth,200,0,69,80.63466338543545,7.886826391694323
seq_eth,200,0,70,81.83134040988195,7.793163128124077
seq_eth,200,0,71,83.02869691073991,7.699102368210788
seq_eth,200,0,72,84.22672772458067,7.604650929169216
seq_eth,200,0,73,85.42542768797547,7.509815628214119
seq_eth,200,0,74,86.62479163749563,7.4146032825602575
seq_eth,200,0,75,87.82481440971245,7.319020709422392
seq_eth,200,0,76,89.02549084119721,7.223074726015284
seq_eth,200,0,77,90.2268157685212,7.126772149553687
seq_eth,200,0,78,91.42878402825575,7.030119797252367
seq_eth,200,0,79,92.6313904569721,6.93312448632608
seq_eth,200,0,80,93.83462989124159,6.835793033989588
seq_eth,200,0,81,95.03849716763551,6.73813225745765
seq_eth,200,0,82,96.24298712272511,6.640148973945024
seq_eth,200,0,83,97.44809459308173,6.541850000666473
seq_eth,200,0,84,98.65381441527667,6.443242154836752
seq_eth,200,0,85,99.8601414258812,6.344332253670627
seq_eth,200,0,86,101.0670704614666,6.245127114382853
seq_eth,200,0,87,102.2745963586042,6.145633554188191
seq_eth,200,0,88,103.48271395386527,6.0458583903014
seq_eth,200,0,89,104.69141808382112,5.94580843993724
seq_eth,200,0,90,105.90070358504305,5.845490520310472
seq_eth,200,0,91,107.11056529410232,5.744911448635855
seq_eth,200,0,92,108.32099804757026,5.64407804212815
seq_eth,200,0,93,109.53199668201815,5.542997118002113
seq_eth,200,0,94,110.74355603401729,5.441675493472508
seq_eth,200,0,95,111.95567094013896,5.34011998575409
seq_eth,200,0,96,113.16833623695447,5.2383374120616235
seq_eth,200,0,97,114.38154676103511,5.136334589609866
seq_eth,200,0,98,115.59529734895216,5.034118335613577
seq_eth,200,0,99,116.80981568039671,4.931388047229417
seq_eth,200,0,100,118.02584510871891,4.827162283690067
seq_eth,200,0,101,119.24342124774626,4.721394024474085
seq_eth,200,0,102,120.46252117159185,4.61411353836282
seq_eth,200,0,103,121.68312195436879,4.5053510941376205
seq_eth,200,0,104,122.90520067019017,4.39513696057984
seq_eth,200,0,105,124.12873439316913,4.283501406470826
seq_eth,200,0,106,125.35370019741877,4.17047470059193
seq_eth,200,0,107,126.58007515705218,4.056087111724501
seq_eth,200,0,108,127.80783634618248,3.9403689086498916
seq_eth,200,0,109,129.03696083892277,3.8233503601494494
seq_eth,200,0,110,130.26742570938615,3.7050617350045263
seq_eth,200,0,111,131.49920803168573,3.5855333019964717
seq_eth,200,0,112,132.73228487993464,3.464795329906636
seq_eth,200,0,113,133.96663332824596,3.342878087516369
seq_eth,200,0,114,135.2022304507328,3.219811843607022
seq_eth,200,0,115,136.4390533215083,3.0956268669599445
seq_eth,200,0,116,137.67707901468552,2.9703534263564864
seq_eth,200,0,117,138.9162846043776,2.844021790577998
seq_eth,200,0,118,140.15664716469763,2.7166622284058306
seq_eth,200,0,119,141.39814376975875,2.5883050086213335
seq_eth,200,0,120,142.64075149367403,2.4589804000058564
seq_eth,200,0,121,143.88444741055656,2.328718671340751
seq_eth,200,0,122,145.12920859451953,2.197550091407366
seq_eth,200,0,123,146.37501211967594,2.0655049289870524
seq_eth,200,0,124,147.62183506013895,1.93261345286116
seq_eth,200,0,125,148.8696544900217,1.7989059318110394
seq_eth,200,0,126,150.11844748343728,1.6644126346180406
seq_eth,200,0,127,151.36819111449873,1.529163830063514
seq_eth,200,0,128,152.61886245731927,1.3931897869288097
seq_eth,200,0,129,153.8704385860119,1.2565207739952777
seq_eth,200,0,130,155.12289657468978,1.1191870600442686
seq_eth,200,0,131,156.376213497466,0.9812189138571323
seq_eth,200,0,132,157.6303664284537,0.8426466042152193
seq_eth,200,0,133,158.88533244176594,0.7035003998998794
seq_eth,200,0,134,160.14108861151587,0.5638105696924632
seq_eth,200,0,135,161.39761201181656,0.42360738237432083
seq_eth,200,0,136,162.65487971678115,0.2829211067268023
seq_eth,200,0,137,163.91286880052272,0.1417820115312584
seq_eth,200,0,138,165.1715563371544,0.00022036556903842763
seq_eth,201,0,34,294.85359390063246,0.48208509066721766
