scene,agent_id,agent_type,frame,x,y
eth,2.0000000e+00,0,0,5.0151027,7.0384316
eth,2.0000000e+00,0,6,4.7975924,7.2222416
eth,2.0000000e+00,0,12,4.5440437,7.5798647
eth,2.0000000e+00,0,18,4.4518792,7.5861562
eth,2.0000000e+00,0,24,4.2007556,7.3032409
eth,2.0000000e+00,0,30,4.028679,7.5291772
eth,2.0000000e+00,0,36,3.9057366,7.7953196
eth,2.0000000e+00,0,42,3.5769474,7.8184934
eth,2.0000000e+00,0,48,3.251375,7.9280421
eth,2.0000000e+00,0,54,2.8241379,8.0021495
eth,2.0000000e+00,0,60,2.3404976,8.0370413
eth,2.0000000e+00,0,66,1.8442766,7.9847018
eth,3.0000000e+00,0,0,6.5785424,6.9837562
eth,3.0000000e+00,0,6,6.1391536,7.0110658
eth,3.0000000e+00,0,12,5.741793,7.0778462
eth,3.0000000e+00,0,18,5.385417,7.1424653
eth,3.0000000e+00,0,24,5.0606082,7.0356285
eth,3.0000000e+00,0,30,4.8728741,6.9620065
eth,3.0000000e+00,0,36,4.6003525,7.0212397
eth,3.0000000e+00,0,42,4.4592268,6.9870255
eth,3.0000000e+00,0,48,4.1372352,7.0495087
eth,3.0000000e+00,0,54,3.7568731,6.9862765
eth,3.0000000e+00,0,60,3.4230498,6.9628546
eth,3.0000000e+00,0,66,3.0801567,6.8522932
eth,5.0000000e+00,0,0,4.3152504,4.0526193
eth,5.0000000e+00,0,6,4.9646403,4.0381348
eth,5.0000000e+00,0,12,5.5605072,4.067785
eth,5.0000000e+00,0,18,6.14454,4.0544276
eth,5.0000000e+00,0,24,6.7635216,4.040271
eth,5.0000000e+00,0,30,7.4222025,4.1508032
eth,5.0000000e+00,0,36,8.0223221,4.1775642
eth,5.0000000e+00,0,42,8.6126365,4.203888
eth,5.0000000e+00,0,48,9.3162042,4.2265593
eth,5.0000000e+00,0,54,9.9276398,4.2912837
eth,5.0000000e+00,0,60,10.45111,4.3971557
eth,5.0000000e+00,0,66,11.007129,4.539869
eth,4.0000000e+00,0,0,4.5436656,4.6991244
eth,4.0000000e+00,0,6,5.1880234,4.6792894
eth,4.0000000e+00,0,12,5.7792917,4.7037444
eth,4.0000000e+00,0,18,6.3588875,4.685576
eth,4.0000000e+00,0,24,6.9732132,4.6663189
eth,4.0000000e+00,0,30,7.7209786,4.9335108
eth,4.0000000e+00,0,36,8.3148364,4.9536957
eth,4.0000000e+00,0,42,8.8990525,4.973553
eth,4.0000000e+00,0,48,9.5181166,5.0723139
eth,4.0000000e+00,0,54,10.12451,5.1293453
eth,4.0000000e+00,0,60,10.643679,5.2282353
eth,4.0000000e+00,0,66,11.195157,5.3633029
eth,6.0000000e+00,0,0,6.8367453,6.1360488
eth,6.0000000e+00,0,6,6.355268,6.1606042
eth,6.0000000e+00,0,12,5.8700391,6.227573
eth,6.0000000e+00,0,18,5.3708128,6.1682997
eth,6.0000000e+00,0,24,4.9562546,6.1036912
eth,6.0000000e+00,0,30,4.4499123,6.1286651
eth,6.0000000e+00,0,36,3.8956212,6.2427097
eth,6.0000000e+00,0,42,3.4168347,6.1796188
eth,6.0000000e+00,0,48,3.0853434,6.2397802
eth,6.0000000e+00,0,54,2.7089501,6.3905557
eth,6.0000000e+00,0,60,2.3652557,6.364095
eth,6.0000000e+00,0,66,2.0119063,6.248913
