scene,agent_id,agent_type,frame,x,y
eth,5.5000000e+01,0,0,4.2741144,4.140864
eth,5.5000000e+01,0,6,4.9348504,4.298406
eth,5.5000000e+01,0,12,5.6186118,4.2808336
eth,5.5000000e+01,0,18,6.3000088,4.4330896
eth,5.5000000e+01,0,24,6.9616628,4.4566313
eth,5.5000000e+01,0,30,7.440003,4.4847476
eth,5.5000000e+01,0,36,8.2962856,4.5836089
eth,5.5000000e+01,0,42,9.1657186,4.5160896
eth,5.5000000e+01,0,48,9.7388769,4.5796245
eth,5.5000000e+01,0,54,10.471261,4.8763791
eth,5.5000000e+01,0,60,11.2523,4.8483756
eth,5.5000000e+01,0,66,11.994124,5.250921
eth,5.7000000e+01,0,0,3.3399824,7.1416142
eth,5.7000000e+01,0,6,3.9857374,6.8863233
eth,5.7000000e+01,0,12,4.5783492,6.680186
eth,5.7000000e+01,0,18,5.2079393,6.4745116
eth,5.7000000e+01,0,24,5.8279081,6.2719803
eth,5.7000000e+01,0,30,6.4848058,6.1121089
eth,5.7000000e+01,0,36,7.1785287,6.0356055
eth,5.7000000e+01,0,42,7.9906563,6.0361524
eth,5.7000000e+01,0,48,8.7496569,6.1602969
eth,5.7000000e+01,0,54,9.655484,6.3128608
eth,5.7000000e+01,0,60,10.456053,6.387163
eth,5.7000000e+01,0,66,11.196825,6.3839711
eth,5.6000000e+01,0,0,12.486553,3.2055282
eth,5.6000000e+01,0,6,12.526675,3.2833382
eth,5.6000000e+01,0,12,12.717157,3.3977887
eth,5.6000000e+01,0,18,12.792756,3.4355804
eth,5.6000000e+01,0,24,12.794048,3.4745125
eth,5.6000000e+01,0,30,12.794048,3.4745125
eth,5.6000000e+01,0,36,12.792756,3.4355804
eth,5.6000000e+01,0,42,12.790171,3.3576823
eth,5.6000000e+01,0,48,12.784995,3.2017506
eth,5.6000000e+01,0,54,12.78111,3.0846832
eth,5.6000000e+01,0,60,12.78111,3.0846832
eth,5.6000000e+01,0,66,12.78111,3.0846832
eth,5.1000000e+01,0,0,7.0517212,8.4366422
eth,5.1000000e+01,0,6,7.0517212,8.4366422
eth,5.1000000e+01,0,12,7.0517212,8.4366422
eth,5.1000000e+01,0,18,7.0517212,8.4366422
eth,5.1000000e+01,0,24,7.0517212,8.4366422
eth,5.1000000e+01,0,30,7.0517212,8.4366422
eth,5.1000000e+01,0,36,7.0517212,8.4366422
eth,5.1000000e+01,0,42,7.0517212,8.4366422
eth,5.1000000e+01,0,48,7.0517212,8.4366422
eth,5.1000000e+01,0,54,7.0517212,8.4366422
eth,5.1000000e+01,0,60,7.0517212,8.4366422
eth,5.1000000e+01,0,66,7.0517212,8.4366422
eth,5.2000000e+01,0,0,8.0931005,8.8354351
eth,5.2000000e+01,0,6,8.0931005,8.8354351
eth,5.2000000e+01,0,12,8.0931005,8.8354351
eth,5.2000000e+01,0,18,8.0931005,8.8354351
eth,5.2000000e+01,0,24,8.0931005,8.8354351
eth,5.2000000e+01,0,30,8.0931005,8.8354351
eth,5.2000000e+01,0,36,8.0931005,8.8354351
eth,5.2000000e+01,0,42,8.0931005,8.8354351
eth,5.2000000e+01,0,48,8.0931005,8.8354351
eth,5.2000000e+01,0,54,8.0931005,8.8354351
eth,5.2000000e+01,0,60,8.0931005,8.8354351
eth,5.2000000e+01,0,66,8.0931005,8.8354351
