scene,agent_id,agent_type,frame,x,y
eth,1.2000000e+01,0,0,9.006079,6.3488821
eth,1.2000000e+01,0,6,8.6729785,6.28618
eth,1.2000000e+01,0,12,8.2112039,6.2295435
eth,1.2000000e+01,0,18,7.7835489,6.1289142
eth,1.2000000e+01,0,24,7.3505405,6.0270252
eth,1.2000000e+01,0,30,6.8732599,6.0091402
eth,1.2000000e+01,0,36,6.4288714,5.9051721
eth,1.2000000e+01,0,42,5.978812,5.7998772
eth,1.2000000e+01,0,48,5.4830124,5.7801208
eth,1.2000000e+01,0,54,5.0692403,5.7133218
eth,1.2000000e+01,0,60,4.6017793,5.6047765
eth,1.2000000e+01,0,66,4.1367541,5.6245858
eth,1.1000000e+01,0,0,9.6464245,6.1130583
eth,1.1000000e+01,0,6,9.3191585,6.0497397
eth,1.1000000e+01,0,12,8.8654555,5.9920267
eth,1.1000000e+01,0,18,8.4454159,5.8907748
eth,1.1000000e+01,0,24,7.8383069,5.5494485
eth,1.1000000e+01,0,30,7.3215107,5.4889206
eth,1.1000000e+01,0,36,6.8819729,5.3821422
eth,1.1000000e+01,0,42,6.4344462,5.2319639
eth,1.1000000e+01,0,48,5.9438924,5.2085076
eth,1.1000000e+01,0,54,5.5345887,5.1387629
eth,1.1000000e+01,0,60,5.0722459,5.0269877
eth,1.1000000e+01,0,66,4.6881546,4.7812083
eth,1.3000000e+01,0,0,9.8552016,5.3809898
eth,1.3000000e+01,0,6,9.4462291,5.2772279
eth,1.3000000e+01,0,12,8.9930785,5.2144195
eth,1.3000000e+01,0,18,8.6111419,5.0249933
eth,1.3000000e+01,0,24,8.1067086,5.0024077
eth,1.3000000e+01,0,30,7.7209786,4.9335108
eth,1.3000000e+01,0,36,7.2856202,4.8236455
eth,1.3000000e+01,0,42,6.8424202,4.6704188
eth,1.3000000e+01,0,48,6.3934344,4.5151918
eth,1.3000000e+01,0,54,5.9410556,4.4004973
eth,1.3000000e+01,0,60,5.5255636,4.2403183
eth,1.3000000e+01,0,66,5.1023744,4.0350627
eth,1.4000000e+01,0,0,11.42794,7.381435
eth,1.4000000e+01,0,6,11.009256,7.4895873
eth,1.4000000e+01,0,12,10.584101,7.5599246
eth,1.4000000e+01,0,18,10.342417,7.420392
eth,1.4000000e+01,0,24,9.7059669,7.4262361
eth,1.4000000e+01,0,30,9.257325,7.3381419
eth,1.4000000e+01,0,36,8.8066026,7.3291522
eth,1.4000000e+01,0,42,8.3500986,7.3200471
eth,1.4000000e+01,0,48,8.064132,7.4615774
eth,1.4000000e+01,0,54,7.596061,7.4124604
eth,1.4000000e+01,0,60,7.1240008,7.4037458
eth,1.4000000e+01,0,66,6.5077365,7.2795388
eth,1.5000000e+01,0,0,12.043439,6.6055059
eth,1.5000000e+01,0,6,11.632446,6.7472419
eth,1.5000000e+01,0,12,11.252189,6.8102979
eth,1.5000000e+01,0,18,10.829042,6.8765281
eth,1.5000000e+01,0,24,10.23646,6.7959869
eth,1.5000000e+01,0,30,9.7537791,6.706671
eth,1.5000000e+01,0,36,9.3066133,6.6536956
eth,1.5000000e+01,0,42,8.8555541,6.6403248
eth,1.5000000e+01,0,48,8.3966677,6.5862244
eth,1.5000000e+01,0,54,7.9317056,6.5314077
eth,1.5000000e+01,0,60,7.462751,6.5169757
eth,1.5000000e+01,0,66,7.0308922,6.4999321
