scene,agent_id,agent_type,frame,x,y
eth,1.2000000e+01,0,0,7.7835489,6.1289142
eth,1.2000000e+01,0,6,7.3505405,6.0270252
eth,1.2000000e+01,0,12,6.8732599,6.0091402
eth,1.2000000e+01,0,18,6.4288714,5.9051721
eth,1.2000000e+01,0,24,5.978812,5.7998772
eth,1.2000000e+01,0,30,5.4830124,5.7801208
eth,1.2000000e+01,0,36,5.0692403,5.7133218
eth,1.2000000e+01,0,42,4.6017793,5.6047765
eth,1.2000000e+01,0,48,4.1367541,5.6245858
eth,1.2000000e+01,0,54,3.7577338,5.5971544
eth,1.2000000e+01,0,60,3.3180835,5.4402314
eth,1.2000000e+01,0,66,2.8791922,5.3694336
eth,1.1000000e+01,0,0,8.4454159,5.8907748
eth,1.1000000e+01,0,6,7.8383069,5.5494485
eth,1.1000000e+01,0,12,7.3215107,5.4889206
eth,1.1000000e+01,0,18,6.8819729,5.3821422
eth,1.1000000e+01,0,24,6.4344462,5.2319639
eth,1.1000000e+01,0,30,5.9438924,5.2085076
eth,1.1000000e+01,0,36,5.5345887,5.1387629
eth,1.1000000e+01,0,42,5.0722459,5.0269877
eth,1.1000000e+01,0,48,4.6881546,4.7812083
eth,1.1000000e+01,0,54,4.2641648,4.7077282
eth,1.1000000e+01,0,60,3.8323265,4.5896934
eth,1.1000000e+01,0,66,3.3983033,4.5142219
eth,1.3000000e+01,0,0,8.6111419,5.0249933
eth,1.3000000e+01,0,6,8.1067086,5.0024077
eth,1.3000000e+01,0,12,7.7209786,4.9335108
eth,1.3000000e+01,0,18,7.2856202,4.8236455
eth,1.3000000e+01,0,24,6.8424202,4.6704188
eth,1.3000000e+01,0,30,6.3934344,4.5151918
eth,1.3000000e+01,0,36,5.9410556,4.4004973
eth,1.3000000e+01,0,42,5.5255636,4.2403183
eth,1.3000000e+01,0,48,5.1023744,4.0350627
eth,1.3000000e+01,0,54,4.6794106,3.9141123
eth,1.3000000e+01,0,60,4.2982699,3.7908347
eth,1.3000000e+01,0,66,3.8656801,3.667046
eth,1.4000000e+01,0,0,10.342417,7.420392
eth,1.4000000e+01,0,6,9.7059669,7.4262361
eth,1.4000000e+01,0,12,9.257325,7.3381419
eth,1.4000000e+01,0,18,8.8066026,7.3291522
eth,1.4000000e+01,0,24,8.3500986,7.3200471
eth,1.4000000e+01,0,30,8.064132,7.4615774
eth,1.4000000e+01,0,36,7.596061,7.4124604
eth,1.4000000e+01,0,42,7.1240008,7.4037458
eth,1.4000000e+01,0,48,6.5077365,7.2795388
eth,1.4000000e+01,0,54,6.0162206,7.1863657
eth,1.4000000e+01,0,60,5.5652918,7.1310854
eth,1.4000000e+01,0,66,5.0632645,7.0779361
eth,1.5000000e+01,0,0,10.829042,6.8765281
eth,1.5000000e+01,0,6,10.23646,6.7959869
eth,1.5000000e+01,0,12,9.7537791,6.706671
eth,1.5000000e+01,0,18,9.3066133,6.6536956
eth,1.5000000e+01,0,24,8.8555541,6.6403248
eth,1.5000000e+01,0,30,8.3966677,6.5862244
eth,1.5000000e+01,0,36,7.9317056,6.5314077
eth,1.5000000e+01,0,42,7.462751,6.5169757
eth,1.5000000e+01,0,48,7.0308922,6.4999321
eth,1.5000000e+01,0,54,6.5453419,6.4018212
eth,1.5000000e+01,0,60,6.0974047,6.3000086
eth,1.5000000e+01,0,66,5.6013714,6.2414252
eth,1.6000000e+01,0,0,10.827768,5.8930459
eth,1.6000000e+01,0,6,10.195354,5.8452872
eth,1.6000000e+01,0,12,9.7142449,5.8289033
eth,1.6000000e+01,0,18,9.2672167,5.8103281
eth,1.6000000e+01,0,24,8.8478585,5.6273488
eth,1.6000000e+01,0,30,8.431199,5.6053634
eth,1.6000000e+01,0,36,7.7980333,5.5924877
eth,1.6000000e+01,0,42,7.4007566,5.3609167
eth,1.6000000e+01,0,48,6.9277945,5.4220862
eth,1.6000000e+01,0,54,6.6198438,5.392867
eth,1.6000000e+01,0,60,6.1319909,5.3705509
eth,1.6000000e+01,0,66,5.5925672,5.3497282
eth,1.7000000e+01,0,0,11.687924,7.2081731
eth,1.7000000e+01,0,6,11.038407,7.2535925
eth,1.7000000e+01,0,12,10.5401,7.4454875
eth,1.7000000e+01,0,18,10.066144,7.4401705
eth,1.7000000e+01,0,24,9.5875,7.4744368
eth,1.7000000e+01,0,30,9.1430659,7.506254
eth,1.7000000e+01,0,36,8.4553734,7.7573975
eth,1.7000000e+01,0,42,7.7489193,7.8914039
eth,1.7000000e+01,0,48,7.2029291,8.0556499
eth,1.7000000e+01,0,54,6.7653524,7.9656283
eth,1.7000000e+01,0,60,6.2928444,8.1258382
eth,1.7000000e+01,0,66,5.7181851,8.1701575
eth,1.8000000e+01,0,0,12.558449,6.3821336
eth,1.8000000e+01,0,6,11.845193,6.346561
eth,1.8000000e+01,0,12,11.393307,6.4896575
eth,1.8000000e+01,0,18,10.821014,6.6808038
eth,1.8000000e+01,0,24,10.312007,6.7121573
eth,1.8000000e+01,0,30,9.8009524,6.8631129
eth,1.8000000e+01,0,36,9.3950914,6.8086977
eth,1.8000000e+01,0,42,8.7360188,6.7283478
eth,1.8000000e+01,0,48,8.1962439,6.7609956
eth,1.8000000e+01,0,54,7.8199687,6.8247121
eth,1.8000000e+01,0,60,7.2258444,6.9022561
eth,1.8000000e+01,0,66,6.7046755,6.8927904
