scene,agent_id,agent_type,frame,x,y
eth,1.2000000e+01,0,0,6.8732599,6.0091402
eth,1.2000000e+01,0,6,6.4288714,5.9051721
eth,1.2000000e+01,0,12,5.978812,5.7998772
eth,1.2000000e+01,0,18,5.4830124,5.7801208
eth,1.2000000e+01,0,24,5.0692403,5.7133218
eth,1.2000000e+01,0,30,4.6017793,5.6047765
eth,1.2000000e+01,0,36,4.1367541,5.6245858
eth,1.2000000e+01,0,42,3.7577338,5.5971544
eth,1.2000000e+01,0,48,3.3180835,5.4402314
eth,1.2000000e+01,0,54,2.8791922,5.3694336
eth,1.2000000e+01,0,60,2.4351154,5.2977993
eth,1.2000000e+01,0,66,1.9791737,5.1361458
eth,1.1000000e+01,0,0,7.3215107,5.4889206
eth,1.1000000e+01,0,6,6.8819729,5.3821422
eth,1.1000000e+01,0,12,6.4344462,5.2319639
eth,1.1000000e+01,0,18,5.9438924,5.2085076
eth,1.1000000e+01,0,24,5.5345887,5.1387629
eth,1.1000000e+01,0,30,5.0722459,5.0269877
eth,1.1000000e+01,0,36,4.6881546,4.7812083
eth,1.1000000e+01,0,42,4.2641648,4.7077282
eth,1.1000000e+01,0,48,3.8323265,4.5896934
eth,1.1000000e+01,0,54,3.3983033,4.5142219
eth,1.1000000e+01,0,60,2.9560753,4.3936083
eth,1.1000000e+01,0,66,2.5574077,4.2703244
eth,1.3000000e+01,0,0,7.7209786,4.9335108
eth,1.3000000e+01,0,6,7.2856202,4.8236455
eth,1.3000000e+01,0,12,6.8424202,4.6704188
eth,1.3000000e+01,0,18,6.3934344,4.5151918
eth,1.3000000e+01,0,24,5.9410556,4.4004973
eth,1.3000000e+01,0,30,5.5255636,4.2403183
eth,1.3000000e+01,0,36,5.1023744,4.0350627
eth,1.3000000e+01,0,42,4.6794106,3.9141123
eth,1.3000000e+01,0,48,4.2982699,3.7908347
eth,1.3000000e+01,0,54,3.8656801,3.667046
eth,1.3000000e+01,0,60,3.4308861,3.5859989
eth,1.3000000e+01,0,66,3.0425042,3.5477384
eth,1.4000000e+01,0,0,9.257325,7.3381419
eth,1.4000000e+01,0,6,8.8066026,7.3291522
eth,1.4000000e+01,0,12,8.3500986,7.3200471
eth,1.4000000e+01,0,18,8.064132,7.4615774
eth,1.4000000e+01,0,24,7.596061,7.4124604
eth,1.4000000e+01,0,30,7.1240008,7.4037458
eth,1.4000000e+01,0,36,6.5077365,7.2795388
eth,1.4000000e+01,0,42,6.0162206,7.1863657
eth,1.4000000e+01,0,48,5.5652918,7.1310854
eth,1.4000000e+01,0,54,5.0632645,7.0779361
eth,1.4000000e+01,0,60,4.6003525,7.0212397
eth,1.4000000e+01,0,66,4.0849193,6.9666176
eth,1.5000000e+01,0,0,9.7537791,6.706671
eth,1.5000000e+01,0,6,9.3066133,6.6536956
