scene,agent_id,agent_type,frame,x,y
eth,5.6000000e+01,0,0,12.592142,3.0084104
eth,5.6000000e+01,0,6,12.592142,3.0084104
eth,5.6000000e+01,0,12,12.592142,3.0084104
eth,5.6000000e+01,0,18,12.592142,3.0084104
eth,5.6000000e+01,0,24,12.592142,3.0084104
eth,5.6000000e+01,0,30,12.592142,3.0084104
eth,5.6000000e+01,0,36,12.592142,3.0084104
eth,5.6000000e+01,0,42,12.592142,3.0084104
eth,5.6000000e+01,0,48,12.592142,3.0084104
eth,5.6000000e+01,0,54,12.592142,3.0084104
eth,5.6000000e+01,0,60,12.517308,3.0091447
eth,5.6000000e+01,0,66,12.517308,3.0091447
eth,5.1000000e+01,0,0,6.772322,8.0888596
eth,5.1000000e+01,0,6,6.772322,8.0888596
eth,5.1000000e+01,0,12,6.772322,8.0888596
eth,5.1000000e+01,0,18,6.7746438,8.1299111
eth,5.1000000e+01,0,24,6.7769648,8.1709499
eth,5.1000000e+01,0,30,6.7769648,8.1709499
eth,5.1000000e+01,0,36,6.6245325,8.5541426
eth,5.1000000e+01,0,42,6.6245325,8.5541426
eth,5.1000000e+01,0,48,6.413944,8.6955819
eth,5.1000000e+01,0,54,6.413944,8.6955819
eth,5.1000000e+01,0,60,6.3313404,8.7852434
eth,5.1000000e+01,0,66,6.3313404,8.7852434
eth,5.2000000e+01,0,0,8.0513943,8.8391343
eth,5.2000000e+01,0,6,8.0513943,8.8391343
eth,5.2000000e+01,0,12,8.0493125,8.7989932
eth,5.2000000e+01,0,18,8.0493125,8.7989932
eth,5.2000000e+01,0,24,8.0493125,8.7989932
eth,5.2000000e+01,0,30,8.0493125,8.7989932
eth,5.2000000e+01,0,36,8.0493125,8.7989932
eth,5.2000000e+01,0,42,8.0493125,8.7989932
eth,5.2000000e+01,0,48,8.0493125,8.7989932
eth,5.2000000e+01,0,54,8.0493125,8.7989932
eth,5.2000000e+01,0,60,8.0493125,8.7989932
eth,5.2000000e+01,0,66,8.0493125,8.7989932
eth,5.9000000e+01,0,0,4.9701611,3.3875777
eth,5.9000000e+01,0,6,5.5696443,3.4654933
eth,5.9000000e+01,0,12,6.2065663,3.5840946
eth,5.9000000e+01,0,18,6.832409,3.7006329
eth,5.9000000e+01,0,24,7.4496842,3.8570302
eth,5.9000000e+01,0,30,8.0541061,3.9692253
eth,5.9000000e+01,0,36,8.648283,4.0795187
eth,5.9000000e+01,0,42,9.2753106,4.2276334
eth,5.9000000e+01,0,48,9.9294136,4.3316108
eth,5.9000000e+01,0,54,10.574601,4.5134764
eth,5.9000000e+01,0,60,11.204354,4.6128482
eth,5.9000000e+01,0,66,11.822545,4.7103957
eth,6.0000000e+01,0,0,4.8182258,3.911252
eth,6.0000000e+01,0,6,5.4192217,3.984964
eth,6.0000000e+01,0,12,6.0577614,4.0990608
eth,6.0000000e+01,0,18,6.6851886,4.211172
eth,6.0000000e+01,0,24,7.3040397,4.363158
eth,6.0000000e+01,0,30,7.909982,4.4710761
eth,6.0000000e+01,0,36,8.5056488,4.5771642
eth,6.0000000e+01,0,42,9.1342576,4.720806
eth,6.0000000e+01,0,48,9.7899826,4.8201706
eth,6.0000000e+01,0,54,10.436799,4.9973997
eth,6.0000000e+01,0,60,11.068102,5.0923294
eth,6.0000000e+01,0,66,11.687811,5.1855156
