scene,agent_id,agent_type,frame,x,y
eth,2.0000000e+00,0,0,6.3426199,6.7058853
eth,2.0000000e+00,0,6,5.9914678,6.7683596
eth,2.0000000e+00,0,12,5.5973695,6.9181861
eth,2.0000000e+00,0,18,5.2394674,6.9822277
eth,2.0000000e+00,0,24,5.0151027,7.0384316
eth,2.0000000e+00,0,30,4.7975924,7.2222416
eth,2.0000000e+00,0,36,4.5440437,7.5798647
eth,2.0000000e+00,0,42,4.4518792,7.5861562
eth,2.0000000e+00,0,48,4.2007556,7.3032409
eth,2.0000000e+00,0,54,4.028679,7.5291772
eth,2.0000000e+00,0,60,3.9057366,7.7953196
eth,2.0000000e+00,0,66,3.5769474,7.8184934
eth,3.0000000e+00,0,0,8.4108856,6.8698696
eth,3.0000000e+00,0,6,7.9486303,6.8577346
eth,3.0000000e+00,0,12,7.435487,6.8070093
eth,3.0000000e+00,0,18,6.9627463,6.8356025
eth,3.0000000e+00,0,24,6.5785424,6.9837562
eth,3.0000000e+00,0,30,6.1391536,7.0110658
eth,3.0000000e+00,0,36,5.741793,7.0778462
eth,3.0000000e+00,0,42,5.385417,7.1424653
eth,3.0000000e+00,0,48,5.0606082,7.0356285
eth,3.0000000e+00,0,54,4.8728741,6.9620065
eth,3.0000000e+00,0,60,4.6003525,7.0212397
eth,3.0000000e+00,0,66,4.4592268,6.9870255
eth,5.0000000e+00,0,0,1.8034784,4.1086435
eth,5.0000000e+00,0,6,2.446643,4.0942979
eth,5.0000000e+00,0,12,3.124691,4.0348432
eth,5.0000000e+00,0,18,3.6993363,4.0223514
eth,5.0000000e+00,0,24,4.3152504,4.0526193
eth,5.0000000e+00,0,30,4.9646403,4.0381348
eth,5.0000000e+00,0,36,5.5605072,4.067785
eth,5.0000000e+00,0,42,6.14454,4.0544276
eth,5.0000000e+00,0,48,6.7635216,4.040271
eth,5.0000000e+00,0,54,7.4222025,4.1508032
eth,5.0000000e+00,0,60,8.0223221,4.1775642
eth,5.0000000e+00,0,66,8.6126365,4.203888
eth,4.0000000e+00,0,0,1.9593868,4.868285
eth,4.0000000e+00,0,6,2.5986885,4.8478845
eth,4.0000000e+00,0,12,3.2247425,4.7838211
eth,4.0000000e+00,0,18,3.7967108,4.7658918
eth,4.0000000e+00,0,24,4.5436656,4.6991244
eth,4.0000000e+00,0,30,5.1880234,4.6792894
eth,4.0000000e+00,0,36,5.7792917,4.7037444
eth,4.0000000e+00,0,42,6.3588875,4.685576
eth,4.0000000e+00,0,48,6.9732132,4.6663189
eth,4.0000000e+00,0,54,7.7209786,4.9335108
eth,4.0000000e+00,0,60,8.3148364,4.9536957
eth,4.0000000e+00,0,66,8.8990525,4.973553
eth,6.0000000e+00,0,0,8.9085378,6.0303873
eth,6.0000000e+00,0,6,8.4098439,6.0150082
eth,6.0000000e+00,0,12,7.8660929,6.0835521
eth,6.0000000e+00,0,18,7.4000778,6.1486856
eth,6.0000000e+00,0,24,6.8367453,6.1360488
eth,6.0000000e+00,0,30,6.355268,6.1606042
eth,6.0000000e+00,0,36,5.8700391,6.227573
eth,6.0000000e+00,0,42,5.3708128,6.1682997
eth,6.0000000e+00,0,48,4.9562546,6.1036912
eth,6.0000000e+00,0,54,4.4499123,6.1286651
eth,6.0000000e+00,0,60,3.8956212,6.2427097
eth,6.0000000e+00,0,66,3.4168347,6.1796188
